"seller_id","seller_type","domain","name","is_confidential","version","seller_json_source"
"10941","PUBLISHER","BELatina.com","HLC Media Group, LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9408","PUBLISHER","iheartdogs.com","HomeLife Media, LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7197","PUBLISHER","horoscope.com","Horoscope.com, Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8746","PUBLISHER","sine.com.br","HR AND IT NOW LCC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9165","PUBLISHER","wtop.com","HUBBARD RADIO WASHINGTON DC LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10843","PUBLISHER","humaverse.com","Humaverse Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8296","PUBLISHER","iflscience.com","IFLScience.com",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8376","PUBLISHER","impremedia.com","ImpreMedia Operating Company, LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8116","PUBLISHER","inspiremore.com","inspiremore.com",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3936","INTERMEDIARY","publir.com","Integer Media LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9792","PUBLISHER","herbeauty.co","International Digital Advertising Agency LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8312","PUBLISHER","awm.com","Internet ROI, Inc",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8417","PUBLISHER","quizzclub.com","IP Pavlov Sergey Urevich",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7897","PUBLISHER","irishcentral.com","Irish Studio LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"4075","PUBLISHER","issuu.com","Issuu Inc",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10868","PUBLISHER","iWin.app","iWin, Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9241","PUBLISHER","jambase.com","JamBase, Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8926","PUBLISHER","quizfactory.com","JoeTec Networks Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8629","PUBLISHER","jhwiley.com","John Wiley and Sons",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9168","PUBLISHER","asianwiki.com","Ki Dok Mun",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7428","PUBLISHER","iloveoldschoolmusic.com","Kinetic Koncepts LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9295","PUBLISHER","kongregate.com","Kongregate, Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10446","PUBLISHER","therealdeal.com","Korangy Publishing/The Real Deal",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8259","PUBLISHER","thekrazycouponlady.com","Krazy Coupon Lady LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10605","PUBLISHER","krushmedia.com","KRUSH MEDIA, LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9726","PUBLISHER","PopularEverything.com","L.S. Tzipori Investments Ltd.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9220","PUBLISHER","ladder.com","Ladders, Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9136","PUBLISHER","laineygossip.com","Lainey Gossip Entertainment, Inc",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8469","PUBLISHER","itunes.apple.com","Lifelike Apps, Inc",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9691","PUBLISHER","lifezette.com","Lifezette, Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8976","PUBLISHER","liquor.com","Liquor.com Holdings, Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7865","PUBLISHER","listverse.com","Listverse Limited",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8524","PUBLISHER","ebaumsworld.com","Literally Media LTD",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8268","PUBLISHER","nevertrend.com","Local Sales Network LLP",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7299","PUBLISHER","list25.com","Lola Digital LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8574","PUBLISHER","gamejolt.com","Lucent Web Creative LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9164","PUBLISHER","itunes.apple.com","M+M Media, Inc. D/B/A Trebel Music",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8693","INTERMEDIARY","chipchick.com","M2M8 Publisher Consulting LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3736","INTERMEDIARY","mdlinx.com","M3 USA Corporation",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"6882","PUBLISHER","majorleaguegaming.com","Major League Gaming, Corp.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8195","PUBLISHER","manta.com","Manta Media, Inc",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7584","PUBLISHER","thecelebbuzz.com","Mantor Media LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8309","PUBLISHER","fantasypros.com","Marzen Media LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10507","PUBLISHER","play.google.com","MAVERICKS LINK LIMITED",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9362","PUBLISHER","mediafire.com","MediaFire LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8157","PUBLISHER","ezsitebuilders.com","Michael Peggs, LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9752","INTERMEDIARY","secretsdujeuc.com","MICRO CONCEPT SOFTWARE",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9757","PUBLISHER","culturehook.com","Microdigital Consulting Corporation",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9108","PUBLISHER","mindbodygreen.com","Mind Body Green LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9570","PUBLISHER","mitunetwork.com","Mitu Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7590","PUBLISHER","mixerbox.app","MixerBox Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7802","PUBLISHER","motorsport.com","Motorsport Network",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7651","PUBLISHER","iSOCRATES.COM","iSOCRATES",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7684","PUBLISHER","mta.info","MTA NYC Transit",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7577","PUBLISHER","gosocial.com","Murphy IT LTD",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7869","PUBLISHER","mutually.com","Mutually LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8428","PUBLISHER","nameberry.com","Nameberry LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7878","PUBLISHER","narcitymedia.com","Narcity Media Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8587","INTERMEDIARY","lacuerda.net","Narroi Webs SC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8582","PUBLISHER","fronto.co","NBT America, Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7520","PUBLISHER","neverstill.com","Neverstill Media LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9448","PUBLISHER","mydramalist.com","Nexoff LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8274","PUBLISHER","nlclassifieds.com","NL Classifieds",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8380","PUBLISHER","paste.com","Norton, LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8430","PUBLISHER","sltrib.com","Number Six LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10595","PUBLISHER","ubersocial.app","Oak Barrel Media, LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8107","PUBLISHER","obsev.com","Obsev Studios",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7818","PUBLISHER","theodysseyonline.com","Odyssey Media Group",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9161","PUBLISHER","thenationnetwork.com","OilersNation.com Ltd",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9318","PUBLISHER","top5.com","One Twenty 2, LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8384","PUBLISHER","op.gg","OP.gg",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8539","PUBLISHER","Opslens.com","OpsLens Media Group, LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9296","PUBLISHER","emuparadise.me","Orion Media Limited",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9529","PUBLISHER","simsvip.com","Ortolani Enterprises Inc",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8331","BOTH","shmoop.com","OS4 Media",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8578","PUBLISHER","healthyandnaturalworld.com","OTYS LTD",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8462","PUBLISHER","outmatch.ca","OutMatch Associates Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10513","PUBLISHER","ugitgud.com","Outplayed, Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7295","PUBLISHER","outreachmediagroup.com","Outreach Media Group",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9231","PUBLISHER","oxforddictionaries.com","Oxford Reference Limited",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9176","PUBLISHER","dailyherald.com","Paddock Publications",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7522","PUBLISHER","amgparade.com","Parade - Athlon Media Group",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8528","PUBLISHER","patient.info","Patient Platform Limited",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9115","PUBLISHER","peopleconnect.us","PeopleConnect, Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10381","PUBLISHER","play.google.com","Perfect365, Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9375","PUBLISHER","ccn.com","PF Wetting",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3598","PUBLISHER","post-gazzette.com","PG Publishing Company, Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7717","PUBLISHER","phonearena.com","PhoneArena AD",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9982","PUBLISHER","pixfuture.com","PixFuture Media Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8957","PUBLISHER","mail.freelotto.com","Plasmanet, Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7856","PUBLISHER",NA,"Pleroma Media Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8336","PUBLISHER","poolhost.com","PoolHost.com",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9866","PUBLISHER","apps.apple.com","Poptacular Ltd",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8701","PUBLISHER","policeone.com","Praetorian Digital",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8306","PUBLISHER","primecp.com","Prime Publishing LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"11002","PUBLISHER","proboards.com","ProBoards, Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7280","PUBLISHER","astrology-zodiak-signs.com","PSYSEEK Inc",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8771","PUBLISHER","punchbowl.com","Punchbowl, Inc",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8954","PUBLISHER","qaamgo.com","QaamGo Media GmbH",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7599","PUBLISHER","quizony.com","Quizony.com",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7391","PUBLISHER","worldstarhiphop.com","QWorldstar, Inc",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10817","PUBLISHER","readtheory.org","ReadTheory Limited Partnership",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7850","PUBLISHER","realgm.com","RealGM LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7650","PUBLISHER","mommything.com","Red-Spark, LP",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10506","BOTH","reignn.com","Reignn Platform LTD",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8903","PUBLISHER","reinventingaging.org","Reinventing Aging LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8710","PUBLISHER","jambands.com","Relix Media Group",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7730","PUBLISHER","rndr.com","Render Media",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8901","PUBLISHER","worldatlas.com","Reunion Tech Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8708","PUBLISHER","reversemediagroup.com","Reverse Media Group",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8862","PUBLISHER","advrider.com","Ride the World, Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"2723","PUBLISHER","riotnewmedia.com","Riot New Media Group",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10835","PUBLISHER","roughmaps.com","Rough Maps Incorporated",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7638","PUBLISHER","royalroadl.com","Royal Road Legend",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8936","PUBLISHER","funnyand.com","Ruckus Ventures LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8288","PUBLISHER","rumble.com","Rumble",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10801","PUBLISHER","dumb.com","S5 Media, LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7833","PUBLISHER","salary.com","Salary.com LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7227","PUBLISHER","townhall.com","Salem Web Network LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8818","PUBLISHER","metro.us","SB New York",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10374","PUBLISHER","scholarships.com","Scholarships.com, LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3595","PUBLISHER","scopley.com","Scopely Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7746","PUBLISHER","seekingalpha.com","Seeking Alpha Ltd.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7953","PUBLISHER","shared.com","Shared Partnership",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7361","PUBLISHER","koreaboo.com","Shekar, Inc",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8220","PUBLISHER","shmoop.com","Shmoop University, Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8677","PUBLISHER","simplypsychology.org","Simply Scholar",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9254","PUBLISHER","teddyfeed.com","Singular One LTD",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8231","PUBLISHER","sanduskynewspapers.com","SNG Worldwide",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9175","PUBLISHER","socialknowledge.com","Social Knowledge, LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9992","PUBLISHER","solebonapps.com","Solebon LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7433","PUBLISHER","historylocker.com","Soledad Media Group Inc",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7688","PUBLISHER","someecards.com","Someecards, Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7598","PUBLISHER","rateyourmusic.com","Sonemic, Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8547","PUBLISHER","thesource.com","Source Digital, Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3983","PUBLISHER","sporcle.com","Sporcle, Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8381","PUBLISHER","minutemedia.com","Sportority Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8210","PUBLISHER","abbreviations.com","Stand4, LTD",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8144","PUBLISHER","dcurbanmom.com","Steele Communications LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9426","PUBLISHER","stilltasty.com","StillTasty, LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7859","PUBLISHER","strategicmedia21.com","Strategic Media 21, Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3938","PUBLISHER","studymode.com","Study Mode, LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9754","PUBLISHER","pleated-jeans.com","Supermedia Labs Inc",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10359","PUBLISHER","myjobhelper.com","Surfin Mouse, LLC.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9257","PUBLISHER","zonebourse.com","Surperformance S.A.S.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8688","PUBLISHER","talkatone.com","Talkatone LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8502","PUBLISHER","talkingpointsmemo.com","Talking Points Memo",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8974","PUBLISHER","tapatalk.com","Tapatalk, Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9384","PUBLISHER","tappedout.net","TappedOut.net, Inc",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10615","PUBLISHER","teamsnap.com","TeamSnap, Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10717","PUBLISHER","lespac.com","Technologies Interactives Mediagrif Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8530","PUBLISHER","channel3000.com","Television Wisconsin, Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7807","PUBLISHER","temptalia.com","Temptalia LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8641","PUBLISHER","teachthought.com","Terrell Elbert Heick III",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8359","PUBLISHER","psu.com","The Bishop Way, Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8698","PUBLISHER","bolde.com","The Bolde Inc",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10890","PUBLISHER","thedrive.com","The Drive Media Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7881","PUBLISHER","herald.ca","The Halifax Herald Limited",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8504","PUBLISHER","homefinder.com","The Homefinder Group LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9684","BOTH","jpost.com","The Jerusalem Post Ltd",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9500","PUBLISHER","gcaptain.com","The Media Shop LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7499","PUBLISHER","movieinsider.com","The Movie Insider LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9972","PUBLISHER","washingtontimes.com","The Washington Times, LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8433","PUBLISHER","theweek.com","The Week",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9361","PUBLISHER","vocabulary.com","Thinkmap, Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7392","PUBLISHER","thisoldhouse.com","This Old House Ventures, LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7765","PUBLISHER","thoughtcatalog.com","Thought & Expression Company",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7489","PUBLISHER","tierodmedia.com","Tie Rod Media LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9141","PUBLISHER","timeramedia.com","Timera Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8603","PUBLISHER","tinybeans.com","Tinybeans USA Ltd",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"6893","PUBLISHER","townhall.com","Townhall Media",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9138","PUBLISHER","destinytracker.com","Tracker Network LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8902","PUBLISHER","avtrader.com","Trader Interactive, LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8254","PUBLISHER","trafficaddicts.co.uk","Traffic Addicts Limited",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8360","PUBLISHER","tunefind.com","Tunefind, LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8627","PUBLISHER","ubermedia.com","Uber Media, Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8533","PUBLISHER","tvovermind.com","Uncoached Corp",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7826","PUBLISHER","upi.com","United Press International",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8392","PUBLISHER","hotnewhiphop.com","Urbanlinx Media Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9508","PUBLISHER","wordfind.com","Urchin Ventures, Inc",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8251","PUBLISHER","usssa.com","usssa.com",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7415","PUBLISHER","straight.com","Vancouver Free Press",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8731","PUBLISHER","Fantrax.com","Vauntek Inc",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7539","PUBLISHER","venturebeat.com","VentureBeat",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8773","PUBLISHER","vppgamingnetwork.com","Very Poor People LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7927","PUBLISHER","bobvila.com","Vila Media, LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8625","PUBLISHER","vinepair.com","Vinepair Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7591","PUBLISHER","tvweb.com","Watchr Media Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8622","PUBLISHER","elephantjournal.com","Waylon H. Lewis Enterprises, LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7680","PUBLISHER","bodybuilding.com","We Motivate, LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7593","PUBLISHER","wrestlinginc.com","Webcapacity Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3898","PUBLISHER","investorguide.com","WebFinance Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8609","PUBLISHER","arkansasonline.com","WEHCO Media, Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8671","PUBLISHER","metv.com","Weigel Broadcasting",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8104","PUBLISHER","filehippo.com","Well Known Media Ltd.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8526","PUBLISHER","broadwayworld.com","Wisdom Digital Media, LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"11006","PUBLISHER","happycolor.app","X-FLOW LTD",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10273","INTERMEDIARY","freegames66.com","X8media., JSC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3716","PUBLISHER","brainyquote.com","Xplore, Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9634","PUBLISHER","cashbackmonitor.com","Yansonic, LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8581","PUBLISHER","yellowpages.ca","Yellow Pages Digital & Media Solutions Limited",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8826","PUBLISHER","kueez.com","Yoto Media Group Ltd.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7611","PUBLISHER","youngcons.com","Young Conservatives LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7318","PUBLISHER","yummly.com","Yummly",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9360","PUBLISHER","zam.com","ZAM Network LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8271","PUBLISHER","dailyhoroscope.com","Zappallas, Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9223","PUBLISHER","zenoradio.com","ZenoFOn, Inc",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10419","PUBLISHER","zerohedge.com","ZeroHedge LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9934","PUBLISHER","discogs.com","Zink Media, LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7705","PUBLISHER","zoosk.app","Zoosk Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8631","INTERMEDIARY","adinplay.com","Adinplay BV",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"1287","PUBLISHER","americanmediainc.com","American Media Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7541","BOTH","arkadium.com","Arkadium, Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"6875","PUBLISHER","bauerpublishing.com","Bauer Media US",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7468","PUBLISHER","bonniercorp.com","Bonnier Corporation US",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10370","PUBLISHER","bonniercorp.com","Bonnier Video",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8951","PUBLISHER","bustle.company","Bustle Digital Group",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8347","PUBLISHER","cnhi.com","CNHI Community Newspaper Holdings",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7196","PUBLISHER","contentiq.com","Content IQ LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7072","PUBLISHER","diply.com","Diply",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8126","PUBLISHER","epochmediagroup.com","Epoch Media Group",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7045","PUBLISHER","franklyinc.com","Frankly Media LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10741","PUBLISHER","brainye.com","Margalit Media Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7573","PUBLISHER","nymag.com","New York Media, LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3653","PUBLISHER","newsday.com","Newsday LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7939","PUBLISHER","frontstory.com","FrontStory",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7698","PUBLISHER","peerstream.com","PeerStream, Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9232","PUBLISHER","poki.com","Poki BV",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9434","PUBLISHER","brainye.com","Rebecca Digital Media LTD",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9346","PUBLISHER","retailmenot.com","RetailMeNot, Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8842","PUBLISHER","salon.com","Salon Media Group, Inc",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9291","PUBLISHER","shinez.io","Shinez I.O. Ltd",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7918","PUBLISHER","smartlify.com","Smartlify",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8738","INTERMEDIARY","snigelweb.com","SnigelWeb Services Limited",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7266","PUBLISHER","somespider.com","Some Spider, LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9627","PUBLISHER",NA,"Tavopo",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7873","PUBLISHER","tampabay.com","Times Publishing Company",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"2789","PUBLISHER","trustedmediabrands.com","Trusted Media Brands Inc",NA,"1.0","acdn.adnxs.comsellers1dxandr"
